City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Isoka,ZM,2022-02-08 05:42:33,-10.1606,32.6335,62.55,95,100,1.97
295,Kijang,KR,2022-02-08 05:42:33,35.2442,129.2139,46.13,22,77,1.9
296,Kaitangata,NZ,2022-02-08 05:42:34,-46.2817,169.8464,58.93,79,1,6.55
297,San Patricio,US,2022-02-08 05:42:34,28.017,-97.5169,53.91,61,15,5.39
298,Touros,BR,2022-02-08 05:42:34,-5.1989,-35.4608,76.1,75,42,8.57
299,Luanda,AO,2022-02-08 05:42:34,-8.8368,13.2343,73.72,87,99,6.13
300,Pitimbu,BR,2022-02-08 05:42:35,-7.4706,-34.8086,75.79,72,17,7.07
301,Jaisinghnagar,IN,2022-02-08 05:42:35,23.7,81.3833,77.47,19,0,5.08
302,Igreja Nova,BR,2022-02-08 05:42:35,-10.1253,-36.6619,74.01,89,8,3.78
303,Sao Joao Da Boa Vista,BR,2022-02-08 05:42:36,-21.9692,-46.7981,67.08,95,99,2.13
304,Ulaanbaatar,MN,2022-02-08 05:42:30,47.9077,106.8832,15.93,53,5,2.24
305,Fontem,CM,2022-02-08 05:42:36,5.4685,9.8818,65.17,43,44,3.11
306,Tuktoyaktuk,CA,2022-02-08 05:42:36,69.4541,-133.0374,-36.4,67,0,5.75
307,Jurm,AF,2022-02-08 05:42:37,36.8648,70.8342,34.72,58,100,1.01
308,Nacala,MZ,2022-02-08 05:42:37,-14.5428,40.6728,81.7,76,62,3.91
309,Emerald,AU,2022-02-08 05:42:37,-23.5333,148.1667,88.34,35,100,3.44
310,Half Moon Bay,US,2022-02-08 05:42:38,37.4636,-122.4286,59.61,70,0,0.0
311,Old Town,CZ,2022-02-08 05:42:38,50.087,14.4202,38.46,79,0,17.27
312,Umm Lajj,SA,2022-02-08 05:42:38,25.0213,37.2685,73.31,28,0,4.47
313,Coahuayana,MX,2022-02-08 05:42:39,18.7333,-103.6833,67.86,86,27,4.0
314,Pontes E Lacerda,BR,2022-02-08 05:42:39,-15.2261,-59.3353,68.59,97,100,2.17
315,Boguchany,RU,2022-02-08 05:42:39,58.3814,97.4531,0.28,87,100,8.25
316,Poum,NC,2022-02-08 05:42:40,-20.2333,164.0167,81.7,86,100,26.15
317,Nome,US,2022-02-08 05:28:46,64.5011,-165.4064,-7.53,49,0,21.85
318,Caravelas,BR,2022-02-08 05:39:00,-17.7125,-39.2481,75.33,91,56,5.32
319,Airai,TL,2022-02-08 05:43:40,-8.9266,125.4092,71.13,78,81,2.15
320,Ostrovnoy,RU,2022-02-08 05:43:41,68.0531,39.5131,18.0,90,100,14.67
321,Ossora,RU,2022-02-08 05:43:41,59.2353,163.0719,9.57,92,100,8.43
322,Geraldton,AU,2022-02-08 05:43:41,-28.7667,114.6,82.81,32,0,19.57
323,Agadez,NE,2022-02-08 05:43:42,19.75,10.25,52.63,17,0,2.48
324,Acapulco,MX,2022-02-08 05:42:05,16.8634,-99.8901,75.65,75,92,4.5
325,Azare,NG,2022-02-08 05:43:42,11.6765,10.1948,60.13,18,28,8.03
326,Renqiu,CN,2022-02-08 05:43:42,38.6989,116.0936,44.26,23,0,4.43
327,Kavieng,PG,2022-02-08 05:43:43,-2.5744,150.7967,84.81,69,52,7.43
328,Cabo San Lucas,MX,2022-02-08 05:42:17,22.8909,-109.9124,68.5,63,0,2.71
329,Kolda,SN,2022-02-08 05:43:43,12.8833,-14.95,65.44,54,3,2.28
330,Deniliquin,AU,2022-02-08 05:43:44,-35.5333,144.9667,84.99,19,4,8.84
331,Komsomolskiy,UZ,2022-02-08 05:43:44,40.4272,71.7189,42.15,81,100,6.91
332,Linjiang,CN,2022-02-08 05:43:44,41.8069,126.9078,28.27,57,12,2.95
333,Bobcaygeon,CA,2022-02-08 05:43:44,44.5462,-78.542,29.48,99,100,3.13
334,Thompson,CA,2022-02-08 05:43:45,55.7435,-97.8558,17.76,86,75,3.44
335,Cayenne,GF,2022-02-08 05:43:45,4.9333,-52.3333,80.1,85,75,6.91
336,Tutoia,BR,2022-02-08 05:43:45,-2.7619,-42.2744,77.32,87,18,8.14
337,Puerto Quijarro,BO,2022-02-08 05:43:46,-17.7833,-57.7667,72.57,70,100,2.33
338,Soe,ID,2022-02-08 05:43:46,-9.8607,124.284,77.65,78,39,5.32
339,Bodden Town,KY,2022-02-08 05:43:46,19.2833,-81.25,74.93,82,2,4.94
340,Alta Floresta,BR,2022-02-08 05:43:47,-9.8756,-56.0861,71.42,100,0,1.14
341,Namatanai,PG,2022-02-08 05:43:47,-3.6667,152.4333,84.96,69,68,6.85
342,Helong,CN,2022-02-08 05:43:47,42.5397,128.9972,28.33,52,44,7.56
343,Palmer,US,2022-02-08 05:41:58,42.1584,-72.3287,36.99,88,100,4.61
344,Santa Margherita Ligure,IT,2022-02-08 05:43:47,44.3346,9.212,45.45,35,1,3.0
345,Langsa,ID,2022-02-08 05:43:48,4.4683,97.9683,86.95,60,89,7.0
346,Basse,DE,2022-02-08 05:43:48,52.5518,9.5069,43.52,94,75,17.27
347,Yemelyanovo,RU,2022-02-08 05:43:49,56.1681,92.6767,11.21,72,40,6.71
348,Nishihara,JP,2022-02-08 05:38:57,26.1842,127.7558,71.26,70,75,23.02
349,Merritt Island,US,2022-02-08 05:43:49,28.5392,-80.672,58.01,81,75,4.61
350,Mackay,AU,2022-02-08 05:40:20,-21.15,149.2,85.68,69,11,12.66
351,Honningsvag,NO,2022-02-08 05:43:49,70.9821,25.9704,28.15,86,39,20.71
352,Nioro,GM,2022-02-08 05:43:50,13.35,-15.75,70.45,40,10,2.26
353,Bengkulu,ID,2022-02-08 05:43:50,-3.8004,102.2655,84.54,67,84,12.21
354,Makokou,GA,2022-02-08 05:43:50,0.5738,12.8642,70.7,90,6,3.0
355,Portland,US,2022-02-08 05:42:09,45.5234,-122.6762,48.6,92,100,3.0
356,Pimentel,PE,2022-02-08 05:43:51,-6.8367,-79.9342,69.76,82,100,8.19
357,Gorodishche,RU,2022-02-08 05:43:51,48.8045,44.4744,31.08,93,100,13.42
358,Zhuhai,CN,2022-02-08 05:43:51,22.2769,113.5678,64.98,82,40,17.27
359,Klaksvik,FO,2022-02-08 05:43:52,62.2266,-6.589,36.52,71,78,39.3
360,Manica,FR,2022-02-08 05:43:52,49.0,-1.1667,47.61,99,95,5.7
361,Panzhihua,CN,2022-02-08 05:43:52,26.5851,101.7128,65.89,34,7,3.8
362,Esperance,AU,2022-02-08 05:43:52,-33.8667,121.9,75.04,54,35,14.12
363,Oranjestad,AW,2022-02-08 05:44:53,12.524,-70.027,79.25,84,5,20.45
364,Kidal,ML,2022-02-08 05:44:53,18.4411,1.4078,61.39,12,0,9.69
365,Port Hawkesbury,CA,2022-02-08 05:44:53,45.6169,-61.3485,35.19,99,100,6.91
366,Garowe,SO,2022-02-08 05:44:54,8.4054,48.4845,71.78,59,9,16.58
367,Camacha,PT,2022-02-08 05:44:54,33.0833,-16.3333,58.42,82,40,6.91
368,Tessalit,ML,2022-02-08 05:44:54,20.1986,1.0114,59.95,13,4,6.71
369,Galveston,US,2022-02-08 05:44:55,29.3669,-94.9669,52.14,60,0,8.21
370,Maldonado,UY,2022-02-08 05:44:55,-34.6667,-54.9167,65.59,87,2,3.22
371,Zhigansk,RU,2022-02-08 05:44:55,66.7697,123.3711,-24.97,95,100,12.68
372,Sankt Florian,AT,2022-02-08 05:44:56,48.2057,14.3784,37.58,77,20,12.66
373,Norman,US,2022-02-08 05:43:46,35.2226,-97.4395,45.86,54,0,12.66
374,Nemuro,JP,2022-02-08 05:44:56,43.3236,145.575,30.63,66,55,3.83
375,Arlit,NE,2022-02-08 05:44:56,18.7369,7.3853,59.07,14,0,6.6
376,Pochutla,MX,2022-02-08 05:44:57,15.7432,-96.4661,73.81,91,27,4.32
377,Iqaluit,CA,2022-02-08 05:44:57,63.7506,-68.5145,-4.27,58,100,6.91
378,San Rafael Del Sur,NI,2022-02-08 05:44:57,11.8485,-86.4384,74.79,70,3,7.27
379,Mount Pleasant,US,2022-02-08 05:44:58,32.7941,-79.8626,46.38,96,100,1.99
380,Buraydah,SA,2022-02-08 05:44:58,26.326,43.975,45.05,31,0,4.43
381,Tornio,FI,2022-02-08 05:44:58,65.8481,24.1466,26.62,98,100,6.06
382,Naze,JP,2022-02-08 05:44:59,28.3667,129.4833,68.92,84,40,23.58
383,College,US,2022-02-08 05:44:59,64.8569,-147.8028,-1.88,71,75,5.75
384,Middletown,US,2022-02-08 05:43:58,39.5151,-84.3983,21.0,87,0,0.0
385,Urumqi,CN,2022-02-08 05:44:59,43.801,87.6005,14.95,62,53,2.24
386,Saint-Pierre,RE,2022-02-08 05:45:00,-21.3393,55.4781,83.88,70,0,14.97
387,Rota,ES,2022-02-08 05:45:00,36.6224,-6.3586,50.13,76,0,4.61
388,Richards Bay,ZA,2022-02-08 05:45:00,-28.783,32.0377,76.28,74,13,5.5
389,Ati,TD,2022-02-08 05:45:01,13.2154,18.3353,61.57,16,4,9.78
390,Marrakesh,MA,2022-02-08 05:41:27,31.6315,-8.0083,55.47,50,40,3.44
391,Punta De Piedra,VE,2022-02-08 05:45:01,7.6176,-71.4916,76.48,60,90,2.8
392,Saint John,CA,2022-02-08 05:41:06,45.2727,-66.0677,37.4,90,100,9.22
393,La Ronge,CA,2022-02-08 05:45:01,55.1001,-105.2842,34.05,86,100,8.05
394,Palauig,PH,2022-02-08 05:45:02,15.435,119.9045,84.36,68,65,8.21
395,Korsakov,RU,2022-02-08 05:45:02,46.6328,142.7813,24.64,68,61,11.83
396,Vila Do Maio,CV,2022-02-08 05:45:03,15.1333,-23.2167,65.19,79,6,9.51
397,Diamantino,BR,2022-02-08 05:45:03,-14.4086,-56.4461,72.39,97,100,2.84
398,Lavrentiya,RU,2022-02-08 05:45:03,65.5833,-171.0,-28.26,92,5,11.36
399,Maningrida,AU,2022-02-08 05:45:04,-12.0667,134.2667,88.61,59,88,8.19
400,Ancud,CL,2022-02-08 05:45:04,-41.8697,-73.8203,63.23,97,100,6.2
401,Mitsamiouli,KM,2022-02-08 05:45:05,-11.3847,43.2844,84.49,79,75,12.66
402,Karpathos,GR,2022-02-08 05:45:05,35.507,27.2132,58.96,82,75,26.46
403,Port-Gentil,GA,2022-02-08 05:45:06,-0.7193,8.7815,76.96,94,40,4.61
404,Biak,ID,2022-02-08 05:45:06,-0.9131,122.8766,79.88,78,87,3.04
405,Sitka,US,2022-02-08 05:45:06,57.0531,-135.33,37.29,87,100,20.71
406,Hvide Sande,DK,2022-02-08 05:45:07,56.0045,8.1294,46.2,92,100,32.3
407,Limbazi,LV,2022-02-08 05:45:07,57.5129,24.7194,30.04,91,100,3.96
408,Puruliya,IN,2022-02-08 05:45:07,23.3333,86.3667,70.41,26,0,2.8
409,Houston,US,2022-02-08 05:43:25,29.7633,-95.3633,52.88,48,20,13.8
410,Sandwick,GB,2022-02-08 05:46:08,60.0,-1.25,40.82,87,40,26.46
411,Sembe,CG,2022-02-08 05:46:08,1.6481,14.5806,68.02,45,26,2.66
412,Behbahan,IR,2022-02-08 05:46:08,30.5959,50.2417,51.12,40,0,4.92
413,Beloha,MG,2022-02-08 05:46:09,-25.1667,45.05,82.09,68,100,22.5
414,Kamenka,RU,2022-02-08 05:46:09,51.3223,42.7678,31.75,96,99,12.39
415,Sile,TR,2022-02-08 05:46:10,41.1754,29.6133,48.49,74,100,10.0
416,Alofi,NU,2022-02-08 05:46:10,-19.0595,-169.9187,76.89,88,100,2.3
417,Muros,ES,2022-02-08 05:46:11,42.7762,-9.0603,50.23,87,6,6.04
418,Ilulissat,GL,2022-02-08 05:46:11,69.2167,-51.1,-0.38,85,75,24.16
419,Balsas,BR,2022-02-08 05:46:11,-7.5325,-46.0356,72.43,93,67,3.49
420,Yichang,CN,2022-02-08 05:46:12,30.7144,111.2847,44.74,55,97,3.18
421,Bafq,IR,2022-02-08 05:46:12,31.6128,55.4107,49.03,30,0,2.13
422,Tairua,NZ,2022-02-08 05:46:12,-37.0167,175.85,73.09,96,100,9.46
423,Sampit,ID,2022-02-08 05:46:13,-2.5333,112.95,84.24,82,98,2.48
424,Nema,RU,2022-02-08 05:46:13,57.5067,50.5011,5.13,97,84,4.12
425,Mount Gambier,AU,2022-02-08 05:46:13,-37.8333,140.7667,89.51,14,40,12.66
426,Port Blair,IN,2022-02-08 05:46:14,11.6667,92.75,84.24,70,40,12.66
427,Fortuna,US,2022-02-08 05:46:14,40.5982,-124.1573,48.65,95,100,0.0
428,Coihaique,CL,2022-02-08 05:46:02,-45.5752,-72.0662,57.15,54,0,3.44
429,Abu Samrah,SY,2022-02-08 05:46:15,35.3029,37.1841,51.24,78,98,6.33
430,Kalmunai,LK,2022-02-08 05:46:15,7.4167,81.8167,82.76,64,52,12.88
431,Crema,IT,2022-02-08 05:46:15,45.3588,9.6683,42.22,61,0,0.51
432,Deputatskiy,RU,2022-02-08 05:46:16,69.3,139.9,-33.92,98,87,3.69
433,Cap Malheureux,MU,2022-02-08 05:46:16,-19.9842,57.6142,82.89,73,95,8.99
434,Dafeng,CN,2022-02-08 05:46:16,23.4517,108.5881,47.71,86,99,7.2
435,Te Anau,NZ,2022-02-08 05:46:17,-45.4167,167.7167,73.36,46,0,0.56
436,Yerbogachen,RU,2022-02-08 05:46:17,61.2767,108.0108,-5.76,90,96,9.06
437,Kharovsk,RU,2022-02-08 05:46:17,59.9642,40.1912,24.26,95,97,7.18
438,Ugoofaaru,MV,2022-02-08 05:46:18,5.6667,73.0,80.82,70,46,16.44
439,Astoria,US,2022-02-08 05:42:29,46.1879,-123.8313,43.97,95,40,1.01
440,Socorro,US,2022-02-08 05:46:18,31.6546,-106.3033,44.89,45,0,0.0
441,Ryuo,JP,2022-02-08 05:46:19,35.65,138.5,48.52,46,49,1.81
442,Ust-Nera,RU,2022-02-08 05:46:19,64.5667,143.2,-23.57,90,56,1.19
443,Cotonou,BJ,2022-02-08 05:42:20,6.3654,2.4183,78.78,94,20,3.44
444,Kirensk,RU,2022-02-08 05:46:19,57.7853,108.1119,1.69,88,100,6.62
445,Macuspana,MX,2022-02-08 05:46:20,17.7667,-92.6,67.96,97,77,8.59
446,Rajakhera,IN,2022-02-08 05:46:20,26.8961,78.1714,71.17,39,0,4.97
447,Teguise,ES,2022-02-08 05:46:20,29.0605,-13.564,64.62,60,82,6.91
448,Tocopilla,CL,2022-02-08 05:46:21,-22.092,-70.1979,68.34,74,18,5.21
449,Iracoubo,GF,2022-02-08 05:46:21,5.4802,-53.2011,76.19,87,97,8.95
450,Taseyevo,RU,2022-02-08 05:46:21,57.2169,94.8978,6.24,85,100,5.77
451,Bonthe,SL,2022-02-08 05:46:22,7.5264,-12.505,74.98,94,80,5.57
452,Mudanya,TR,2022-02-08 05:46:22,40.3753,28.8822,47.05,84,100,2.15
453,Ahipara,NZ,2022-02-08 05:46:22,-35.1667,173.1667,77.0,89,63,6.29
454,Male,MV,2022-02-08 05:46:23,4.1748,73.5089,87.75,66,75,12.66
455,Boende,CD,2022-02-08 05:46:23,-0.2167,20.8667,73.62,47,59,0.13
456,Saldanha,ZA,2022-02-08 05:46:23,-33.0117,17.9442,60.85,93,68,4.52
457,Paris,FR,2022-02-08 05:44:32,48.8534,2.3488,47.17,88,100,1.99
458,Harper,LR,2022-02-08 05:47:24,4.375,-7.7169,77.79,86,90,6.06
459,Goderich,CA,2022-02-08 05:47:24,43.7501,-81.7165,29.91,74,100,10.36
460,Andenes,NO,2022-02-08 05:47:25,69.3143,16.1194,31.98,74,0,19.57
461,Malinovoye Ozero,RU,2022-02-08 05:47:25,51.6753,79.7825,22.6,90,99,8.37
462,Bonavista,CA,2022-02-08 05:47:25,48.6499,-53.1147,25.12,82,100,16.51
463,Darhan,MN,2022-02-08 05:47:26,49.4867,105.9228,9.61,78,28,1.66
464,Kargil,IN,2022-02-08 05:47:26,34.5667,76.1,2.75,86,99,2.57
465,Bambanglipuro,ID,2022-02-08 05:47:26,-7.95,110.2833,87.24,63,100,6.8
466,Byron Bay,AU,2022-02-08 05:47:26,-28.65,153.6167,77.88,59,41,10.13
467,Charters Towers,AU,2022-02-08 05:47:27,-20.1,146.2667,90.18,31,13,6.29
468,Boyolangu,ID,2022-02-08 05:47:27,-8.1181,111.8935,87.17,67,73,3.71
469,Ixtapa,MX,2022-02-08 05:47:27,20.7,-105.2,69.03,88,0,0.0
470,Fairbanks,US,2022-02-08 05:47:28,64.8378,-147.7164,-1.86,72,20,5.75
471,Yugorsk,RU,2022-02-08 05:47:28,61.3133,63.3319,1.02,95,97,6.11
472,Osoyoos,CA,2022-02-08 05:45:28,49.0331,-119.4524,44.74,83,3,2.3
473,Watertown,US,2022-02-08 05:47:09,42.3709,-71.1828,42.08,95,100,5.75
474,Avera,US,2022-02-08 05:47:28,33.194,-82.5271,44.47,76,100,6.64
475,Amazar,RU,2022-02-08 05:47:29,53.858,120.875,9.21,76,100,2.39
476,Okhotsk,RU,2022-02-08 05:47:29,59.3833,143.3,12.22,79,100,6.71
477,Holme,DK,2022-02-08 05:47:29,56.1138,10.1725,45.64,93,100,20.02
478,Saint George,US,2022-02-08 05:47:30,37.1041,-113.5841,52.36,36,0,5.99
479,Hobyo,SO,2022-02-08 05:47:30,5.3505,48.5268,79.52,57,7,20.8
480,Barbastro,ES,2022-02-08 05:47:30,42.0356,0.1269,36.12,69,3,1.43
481,Wukari,NG,2022-02-08 05:47:30,7.85,9.7833,68.07,27,27,5.66
482,Storforshei,NO,2022-02-08 05:47:31,66.4043,14.5233,29.98,74,75,5.75
483,Baie-Comeau,CA,2022-02-08 05:47:31,49.2168,-68.1489,19.4,86,100,16.11
484,Winnemucca,US,2022-02-08 05:47:31,40.973,-117.7357,24.85,68,0,8.05
485,Coreau,BR,2022-02-08 05:47:31,-3.5333,-40.6567,71.51,95,5,0.96
486,Pittsburg,US,2022-02-08 05:47:32,38.028,-121.8847,59.5,65,0,4.61
487,Buala,SB,2022-02-08 05:47:32,-8.145,159.5921,81.99,84,100,10.78
488,Gizo,SB,2022-02-08 05:47:32,-8.103,156.8419,82.92,79,100,12.93
489,Olinda,BR,2022-02-08 05:47:05,-8.0089,-34.8553,82.13,69,40,4.61
490,Mabaruma,GY,2022-02-08 05:47:33,8.2,-59.7833,71.33,91,72,2.21
491,Morrope,PE,2022-02-08 05:47:33,-6.5417,-80.0111,70.47,77,100,8.3
492,Yilan,TW,2022-02-08 05:47:33,24.757,121.753,62.46,84,100,3.87
493,Loikaw,MM,2022-02-08 05:47:34,19.6742,97.2094,83.55,12,10,4.59
494,Valley City,US,2022-02-08 05:47:34,46.9233,-98.0032,38.39,100,0,8.05
495,Yumen,CN,2022-02-08 05:47:34,40.2833,97.2,28.35,35,19,14.45
496,Tura,IN,2022-02-08 05:47:35,25.5198,90.2201,69.26,41,0,4.63
497,Orocue,CO,2022-02-08 05:47:35,4.7912,-71.3354,80.13,62,85,3.51
498,Akhmim,EG,2022-02-08 05:47:35,26.5622,31.745,48.4,37,0,6.06
499,Alyangula,AU,2022-02-08 05:47:35,-13.8483,136.4192,89.47,74,40,9.22
500,Urucui,BR,2022-02-08 05:47:36,-7.2294,-44.5561,74.03,90,97,1.5
501,Chadiza,ZM,2022-02-08 05:47:36,-14.0678,32.4392,69.49,81,20,1.1
502,Srednekolymsk,RU,2022-02-08 05:47:36,67.45,153.6833,-37.71,98,51,4.34
503,Bogdanovich,RU,2022-02-08 05:47:37,56.7803,62.0494,1.63,97,98,5.03
504,Xiaoweizhai,CN,2022-02-08 05:47:37,26.1903,107.5125,32.47,90,100,4.59
505,Nenjiang,CN,2022-02-08 05:47:37,49.1833,125.2167,11.62,82,25,2.37
506,Tuatapere,NZ,2022-02-08 05:48:38,-46.1333,167.6833,58.82,61,0,8.28
507,Houma,US,2022-02-08 05:48:30,29.5958,-90.7195,48.0,63,98,7.23
508,Maceio,BR,2022-02-08 05:44:04,-9.6658,-35.7353,74.64,88,40,2.3
509,Matara,LK,2022-02-08 05:48:38,5.9485,80.5353,86.54,60,98,4.05
510,Taoudenni,ML,2022-02-08 05:48:38,22.6783,-3.9836,62.8,16,0,9.44
511,Atbasar,KZ,2022-02-08 05:48:39,51.8,68.3333,14.61,94,79,8.3
512,Puerto Suarez,BO,2022-02-08 05:48:39,-18.95,-57.8,71.98,69,91,1.86
513,Balsta,SE,2022-02-08 05:48:39,59.5671,17.5278,36.0,97,86,13.73
514,Ambilobe,MG,2022-02-08 05:48:40,-13.2,49.05,82.54,75,58,6.62
515,Turtas,RU,2022-02-08 05:48:40,58.9417,69.1325,10.45,87,9,8.84
516,Mehamn,NO,2022-02-08 05:48:41,71.0357,27.8492,28.58,80,0,21.85
517,La Libertad,EC,2022-02-08 05:48:41,-2.2333,-80.9,74.16,88,100,9.06
518,Yar-Sale,RU,2022-02-08 05:48:41,66.8333,70.8333,1.44,86,100,16.22
519,Dzaoudzi,YT,2022-02-08 05:48:42,-12.7887,45.2699,84.09,79,75,16.11
520,Bac Lieu,VN,2022-02-08 05:48:42,9.285,105.7244,87.51,58,78,19.1
521,Nueva Imperial,CL,2022-02-08 05:48:43,-38.7333,-72.95,54.25,97,99,2.15
522,Sao Filipe,CV,2022-02-08 05:48:43,14.8961,-24.4956,70.93,76,2,3.89
523,Coffs Harbour,AU,2022-02-08 05:48:43,-30.3,153.1333,77.27,69,40,10.36
524,Bam,IR,2022-02-08 05:48:44,29.106,58.357,54.73,24,1,15.7
525,Umred,IN,2022-02-08 05:48:44,20.85,79.3333,79.09,21,1,5.06
526,Mareeba,AU,2022-02-08 05:48:44,-17.0,145.4333,81.32,87,76,6.49
527,Huangnihe,CN,2022-02-08 05:48:45,43.5583,128.0239,22.68,67,52,7.94
528,Carroll,US,2022-02-08 05:48:45,39.5501,-77.0164,36.5,85,0,3.0
529,Galesong,ID,2022-02-08 05:48:46,-5.3166,119.3661,86.02,77,98,8.23
530,Kailua,US,2022-02-08 05:48:46,21.4022,-157.7394,75.18,77,20,13.8
531,Jacareacanga,BR,2022-02-08 05:48:46,-6.2222,-57.7528,73.44,98,81,1.23
532,Anadyr,RU,2022-02-08 05:48:47,64.75,177.4833,-26.9,68,20,2.24
533,Hue,VN,2022-02-08 05:48:47,16.4667,107.6,78.91,73,75,3.44
534,Djenne,ML,2022-02-08 05:48:47,13.9061,-4.5533,66.67,13,1,10.18
535,Eyl,SO,2022-02-08 05:48:48,7.9803,49.8164,79.3,53,11,20.51
536,Rohnert Park,US,2022-02-08 05:48:48,38.3396,-122.7011,59.23,81,4,1.99
537,Ekhabi,RU,2022-02-08 05:48:48,53.5102,142.9671,12.6,94,100,19.95
538,Iralaya,HN,2022-02-08 05:48:49,15.0,-83.2333,73.6,79,8,5.82
539,Angoche,MZ,2022-02-08 05:48:49,-16.2325,39.9086,79.38,82,70,9.4
540,Oktyabrskoye,RU,2022-02-08 05:48:50,43.0645,44.7417,24.94,93,48,6.71
541,Voskresenskoye,RU,2022-02-08 05:48:50,56.8381,45.4317,22.57,96,98,7.96
542,North Platte,US,2022-02-08 05:45:40,41.1239,-100.7654,36.32,59,0,15.99
543,Ouahigouya,BF,2022-02-08 05:48:50,13.5828,-2.4216,64.6,15,1,10.8
544,Bundaberg,AU,2022-02-08 05:48:51,-24.85,152.35,82.69,62,55,12.66
545,Palau,PW,2022-02-08 05:48:51,7.503,134.621,85.96,74,75,13.8
546,Oranzherei,RU,2022-02-08 05:48:51,45.8476,47.5663,30.16,83,77,10.4
547,Yuanping,CN,2022-02-08 05:48:52,38.7153,112.7575,35.47,20,2,2.17
548,Altinopolis,BR,2022-02-08 05:48:52,-21.0256,-47.3739,67.35,99,100,1.39
549,Tanout,NE,2022-02-08 05:48:52,14.9709,8.8879,57.29,15,0,11.95
550,Mogadishu,SO,2022-02-08 05:48:31,2.0371,45.3438,76.87,69,0,12.66
551,Ketchikan,US,2022-02-08 05:48:53,55.3422,-131.6461,39.67,93,100,21.85
552,La Union,PE,2022-02-08 05:48:53,-5.4,-80.75,73.35,69,100,8.75
553,Petropavlovsk-Kamchatskiy,RU,2022-02-08 05:48:54,53.0452,158.6483,27.19,100,100,6.71
554,Igarka,RU,2022-02-08 05:49:54,67.4667,86.5833,-20.34,98,64,6.24
555,Arroyo,ES,2022-02-08 05:49:54,41.6096,-4.7969,37.6,92,0,2.3
556,Adana,TR,2022-02-08 05:49:55,36.985,35.2881,50.02,87,75,8.05
557,Stawell,AU,2022-02-08 05:49:55,-37.05,142.7667,85.55,18,44,10.69
558,Claveria,PH,2022-02-08 05:49:55,18.6074,121.0832,81.46,71,42,9.08
559,Amboasary,MG,2022-02-08 05:46:18,-25.0333,46.3833,82.24,52,99,17.05
560,Brae,GB,2022-02-08 05:49:56,60.3964,-1.353,40.91,67,99,30.65
561,Pisz,PL,2022-02-08 05:49:56,53.6274,21.8125,32.25,92,71,8.55
562,Aksu,CN,2022-02-08 05:49:57,41.1231,80.2644,30.16,48,39,1.54
563,Batemans Bay,AU,2022-02-08 05:47:45,-35.7167,150.1833,83.19,59,96,7.54
564,Puerto Escondido,MX,2022-02-08 05:49:57,15.85,-97.0667,75.2,85,20,3.02
